app_id,user_name,date,rating,review_text,dev_response_title,dev_response_date,dev_response_text
com.blacklistapp.Blacklist,PaganWerewolf,NA,4,"Needs better user guide. After I installed it, it stopped working. This turned out to be a change to system settings, but the app didn’t help me and I only found out what was wrong when I tried a different blocker and that other blocker told me what I needed to do (settings->safari->content blockers)",NA,NA,NA
com.blacklistapp.Blacklist,PaganWerewolf,NA,2,"No longer functioning. Worked when I first downloaded it, but stopped working since then. Have tried both literal domains and regex domains, no luck. :(",NA,NA,NA
com.blacklistapp.Blacklist,4lun,NA,4,"Works well, though block time is max 24hrs. Works well, however I wish there was a little bit more control. There are some sites I’d like to permanently block and having to re-enable the block every day is a bit cumbersome.However it’s a step up over the current website restrictions built into iOS (which requires you to enable an adult content filter and you lose the ability to use private browsing).",NA,NA,NA
com.blacklistapp.Blacklist,Clockwork59,NA,3,Does the job but could do it better. This is a decent app however it could do with a few added extras such as an option for no time limit and more settings. But it’s still an alright app.,NA,NA,NA
com.blacklistapp.Blacklist,FranKy_FunKy,NA,4,"Nice app, could be better. Had to change my review from 1 star to 4. Initially, I couldn’t make it work. Once I figured it out, it is useful. It does what it says. It would be nice if it’s more user friendly with a better user interface. Thanks.",NA,NA,NA
com.blacklistapp.Blacklist,EllsBellsBoo,NA,3,Good app but could be better. This is a good app if you find the internet is the main distraction but I find I need to block apps which is something (I haven't found) this app able to do.,NA,NA,NA
com.blacklistapp.Blacklist,Sammyayayay,NA,4,Can be improved. It would be great if there was a harder/challenging/time consuming way to stop the timer,NA,NA,NA
com.bluecocoa.time2,Max Beech,NA,4,"Great app, but.... Fantastic app, however one really frustrating thing is that if repeating to-dos have been only partially completed, they don't reset the following day.This is super frustrating and really needs to be fixed.Otherwise brilliant app.",NA,NA,NA
com.bluecocoa.time2,Bat nut,NA,5,"Love this app!. I’ve tried every time management tool and this one is the only thing that works. I would gladly pay for it if it had a few more features such as customisable colours/themes, a way to set tasks for the week and syncing with a desktop/browser and iPad version. However even in it’s current form it’s brilliant.",NA,NA,NA
com.emberify.appusagetracker,MY 75,NA,1,DO NOT BUY!. Terrible app ... it is a rip off ... DO NOT BUY,NA,NA,NA
com.emberify.appusagetracker,Taniam10,NA,1,"Crashing!!!. So I’ve downloaded this app and agreed that there are no refunds available. Bit odd but ok. The app won’t even open. Just keeps crashing. You haven’t provided me with something that I have paid for, a refund should be given.",NA,NA,NA
com.emberify.appusagetracker,R3ggi3T,NA,1,"Utter crap. Granted, I should have looked at how you use this. Take a picture everyday????? Really? However having done this isn't not smart enough to spell basic apps correct. Utter rubbish",NA,NA,NA
com.erichuju.pomodoro,Amazeballs gal,NA,5,5 star. Really helps with keeping on task and not procrastinating.,NA,NA,NA
com.jordan-carney.Liberate,Whisky Kid,NA,5,Does the job.. Thanks,NA,NA,NA
com.jordan-carney.Liberate,niyangirl,NA,1,😞. I thought the app would be linked to the apps on my phone I intended to block. So disappointed,NA,NA,NA
com.kevinholesh.Moment,AliceEA98,NA,3,Don’t like new update. I really don’t like the new update as it doesn’t obviously include daily usage or colour coding. I also wish the app detecter detected more apps as it seems to detect only a small portion of the ones I use. I wish it showed which apps you used. The sleep is very inaccurate. Great idea but needs work,NA,NA,NA
com.kevinholesh.Moment,Losbiwan,NA,5,Excellent app. Excellent app. Really helps you to be aware of your phone and internet use and set yourself some healthy boundaries.,NA,NA,NA
com.kevinholesh.Moment,Nellie2410,NA,2,What’s happened?!. The new version of Moment is not good at all! It keeps saying I’m in airplane mode when I’m not. It’s so difficult to find the battery app usage over the 10 days. I don’t even think it’s calculating accurately how little or much I’m on my phone. Might as well use the in built checker on the iPhone 🤷🏾‍♀️,NA,NA,NA
com.kevinholesh.Moment,DanielleTea,NA,3,"I don’t like the nagging. Good app but well annoying that it pops up telling me I’m using my phone 17% more than other Moment users. I DON’T CARE, I don’t want to compare myself to others thanks very much, I’m using Moment to track my own time for myself. And what’s worse, when you click through it’s just trying to get you to sign up for the £7.49 paid version. No thanks, very annoyed at it, self righteous bleeding sanctimonious app, was trying to do a good thing by downloading it and become more self aware and now I’m just annoyed 😡🤬🤬",NA,NA,NA
com.kevinholesh.Moment,Phil Shulkind,NA,3,"Flawed. This is a great idea, but it’s meaningless as I, and no doubt a huge number of other people, use a tablet as well. I’m not a heavy phone user, but I play games on tablets, which I don’t consider a time waster in the same way as catching up on Facebook updates. I don’t even use Instagram, doesn’t interest me, lol",NA,NA,NA
com.kevinholesh.Moment,mychempinkiepie,NA,2,"bad update. did everything required until the recent big update, now appears to not even track the time i spend on my phone and is much harder to navigate now. such a shame!",NA,NA,NA
com.kevinholesh.Moment,gpo12345,NA,5,Excellent. Really helpful with reducing screen time,NA,NA,NA
com.kevinholesh.Moment,Rorygirls,NA,1,"Not for me. The minutes on the apps don’t add up to total usage displayed on this app. Stats are taken from battery usage, which are incorrect on my iPhone - I checked a few apps. So as the total usage cannot be broken down you cannot see which apps are being overused. Therefore it’s of no use to me.",NA,NA,NA
com.kevinholesh.Moment,01iviaful,NA,3,"Disappointing update. As someone who paid for the app and used it religiously I really felt that this was so helpful in my daily life but introducing the subscription fee has pretty much put a stop to what used to be regular usage and I’m struggling to see what the future of this app is with Apple’s insight being a thing now. It’s disappointing to have paid money to support the app and now I’m left as a user who could have this without paying because I don’t receive any benefits, I just have access to the basic options.",NA,NA,NA
com.kevinholesh.Moment,youngmans.2004,NA,1,"DO NOT GET!!!. I had an old version of this app, and selected the option to shut my phone off after a certain time Sun-Thurs. Then when I wanted to move this time to later, it wouldn’t let me. Due to moment updating their app, this is permanently stuck on my phone. I have restarted my entire phone and wiped all my settings, all to no avail. This has absolutely destroyed my phone. If I had a time machine for one day, the first thing I would do would be to make sure I don’t download this app. This app has ruined my phone. DO NOT BUY IT!!!!!",NA,NA,NA
com.kevinholesh.Moment,Msdd20,NA,3,"Greatish. Moment been a pretty useful app, it’s not without its imperfections because you have to learn to work it with for it to work for you which is fine and also the recent update is refreshing. The only issue with the update is the app crashes every time I try to “answer the survey” so I can get my app usage as opposed to just my usage time and I never had that issue before. Literally have no option but to just see how long I used my phone for without distinguishing whether it was for productive purposes or not; something I was easily able to do before with screen shots and no survey!",NA,NA,NA
com.kevinholesh.Moment,acronymphomania,NA,4,"Good idea - and getting better. I’ve used both versions of the app and by and large I prefer it over the native iOS activity tracker. When I uninstalled moment to use iOS I found my usage increased because of not having prompts. It’s not perfect yet, but it is helpful and in my opinion worth the battery use.Sadly with the new version I can’t yet access my app usage as when I click to ‘answer a brief questionnaire’ it crashes.",NA,NA,NA
com.kevinholesh.Moment,Nickreation,NA,1,Annoying Notifications. I used to find this app useful but recently it started to constantly ask me to take a screen shot of my battery so I uninstalled it. If I’m not using an app I don’t want to see anything from it. Sorry devs this was too intrusive.,NA,NA,NA
com.kevinholesh.Moment,Whatshallitbe,NA,3,"Needs improvement. This app has been great in helping me cut down on phone use. Since recent updates though, it’s not been working as well. First - the battery screenshot element hasn’t caught up with my phone os - it asks me for a week’s usage, but there’s only 10 days available, it asks me for 10 days there’s only 3 available. This results in annoying persistent reminders that I can’t do anything about and inaccurate app use tracking Secondly, the subscription - are you kidding me? So over priced it makes me want to delete the app out of disgust and definitely not recommend to others. As Apple iOS now has a similar tracking capability I’d suggest this app reconsider its pricing as nobody will bother otherwise.",NA,NA,NA
com.kevinholesh.Moment,TheodoraW8,NA,4,"A good little helper.. I need all the help I can get cutting down on pointless habitual iPhone plucking. I have so many books to read, pictures to paint, plants to tend. Don’t even mention the people.All were neglected, until I installed this time reminder.I have it set to roll a thunder storm when I’ve reached my limit.I only alter my chosen quota when I need it for navigation.",NA,NA,NA
com.kevinholesh.Moment,unrestive,NA,5,Incredible. Gives me notifications daily and informs me how I’m using my phone,NA,NA,NA
com.kevinholesh.Moment,blakesuga,NA,4,Good App. Helped with balancing what should be normal time on the phone and my social life. Just amazing how much one spend time on the phone on unproductive things.,NA,NA,NA
com.kevinholesh.Moment,J.Martin42,NA,4,Moment. Very pleased,NA,NA,NA
com.kevinholesh.Moment,Darius66,NA,4,"I loved the previous version!. I got the app during the summer lull, recommended by some phone-addict friends. It kept a check on my phone-time, reminding me that there was a life off the screen. But, actually, I’m not that much of an addict myself, and I use my phone as a Kindle to read from. During the holidays, my use ranged between two and three hours per day. I kept thinking that it would decrease after the holidays, and I was right! As a teacher, I simply don’t have any time to sit and read!So I was a bit annoyed when Big Brother started getting judgemental on me. “You have hit your target of 50 pickups!” “You’ve now picked up your phone 90 times!” Well, first I didn’t set a target, and second, I don’t think that 54 minutes across a day should make me feel guilty. Especially since I was reading a book during that time.There doesn’t seem to be any way to amend the target (50 pickups) or to reduce the nagging complaints. I liked it better before.",NA,NA,NA
com.kevinholesh.Moment,evesclarke,NA,2,"Really disappointed. I really liked moment before the update, even going so far as to pay for premium so I could access all the courses. I thought this would be a one time thing. However, since the update they’ve now introduced a monthly payment, which I just don’t have the money for. I can no longer access any of the courses even though I already payed specifically for them. I hate monthly subscriptions to things that used to be free, and I’ll be deleting moment now that it’s no use to me.",NA,NA,NA
com.kevinholesh.Moment,xoxixuxaxe,NA,5,Amazing!. I think that this app was very useful,NA,NA,NA
com.kevinholesh.Moment,Adrianskateboy,NA,5,Super app. Thanks its great.,NA,NA,NA
com.kevinholesh.Moment,EKB83,NA,1,"Good app, but. I recently updated the app and now it keeps shutting down and I am unable to use it. I have deleted it and reinstalled it, but the same thing happens. Please can you fix this so I can get the app to work!! It really does help with my screen time and pick ups",NA,NA,NA
com.kevinholesh.Moment,CM home-edder,NA,5,Monent. Great app to help manage an control screen time,NA,NA,NA
com.kevinholesh.Moment,endphoneaddiction,NA,5,Best app since iPhone launch. God’s gift to humanity.,NA,NA,NA
com.kevinholesh.Moment,caitlin123456674,NA,5,Caitlin. Good,NA,NA,NA
com.kevinholesh.Moment,BexDoug,NA,5,Great app for helping to reduce screen time. Great app for helping to reduce screen time,NA,NA,NA
com.kevinholesh.Moment,Tyrebel,NA,2,"Where’s my IAP gone?. In the previous version of Moment, I paid for the extra features, but the app has removed features and there’s no sign of any benefit to paying for them anymore. I feel I’ve been conned.",NA,NA,NA
com.kevinholesh.Moment,jarra_tt,NA,5,"Draws attention to my bad habits. This has been really effective for me in cutting back on the amount of time spent on my phone. The Tiny Reminders you get once you upgrade are fantastic and make you continually question what you are doing on your phone. Highly recommend downloading, testing out and upgrading to Premium to get the most out of the app.",NA,NA,NA
com.kevinholesh.Moment,lili.hnrqs,NA,4,Love it but it keeps crashing?. I love this app! it’s helped me so much!! but every time I try to answer the survey the app crashes which is annoying because it means I can’t see my app usage :/,NA,NA,NA
com.kevinholesh.Moment,abrandonjones,NA,5,Fantastic app that drives behavioural change. Fantastic app and it’ll definitely help you reduce your screen time! I’ve gone from about 2 hours a day to 15-30 mins 😁,NA,NA,NA
com.kevinholesh.Moment,Bostinmate,NA,4,Informative. Very interesting to see how much I use my phone. Reasonably accurate too. When using maps applications as a sat nav it appears like my screen time has increased significantly.,NA,NA,NA
com.kevinholesh.Moment,055000,NA,1,Keeps crashing. Keeps crashing and stops recording time - useless don’t waste your time,NA,NA,NA
com.kevinholesh.Moment,LML81,NA,5,Life-changing app!. If you’re addicted to your phone like me this’ll change your life!,NA,NA,NA
com.kevinholesh.Moment,iainisn,NA,2,IOS 12 breaks app usage. The new mechanism of battery usage monitoring with IOS12 (since install) doesn’t work with the app concept (last 7 days),NA,NA,NA
com.kevinholesh.Moment,blaiseruby,NA,2,Good for a day then a waste of time and battery. Didn’t help much and just wasted my battery,NA,NA,NA
com.kevinholesh.Moment,aeoncs,NA,1,"Tracking your movements!. I don’t let anyone track my movements. Nice try, read the small print people! This app needs to know where you are to be able to track screen time. What a load of rubbish!",NA,NA,NA
com.kevinholesh.Moment,GL554,NA,2,"Keeps shutting down. This was a very good app but now, for some reason, it keeps shutting down and, as this app runs in the background, you are unaware of this. Now when I go to check my screen time it shows zero minutes rendering the app useless. Please fix this!!",NA,NA,NA
com.kevinholesh.Moment,BenMyatt74,NA,1,No longer working with ios12. Can no longer get my usage as ios12 and Xs battery options are differwnt to how the app expects to see them...,NA,NA,NA
com.kevinholesh.Moment,GamerGirl567,NA,2,"... It’s a good idea that it can track how long your on your device, but it isn’t always accurate for me and it drains my battery much quicker, so I’ll be deleting this app.",NA,NA,NA
com.kevinholesh.Moment,flashdash92,NA,5,"Brilliant and beautiful. Slickly designed, with no glitches, and it really doesn’t need any input from the user - it tracks automatically, and makes you (horrifyingly!) aware of how much you use your phone.",NA,NA,NA
com.kevinholesh.Moment,Cabdy5,NA,5,Really useful app. Really good for reminding you how much time you spend on your phone. It gives gentle reminders and is not at all annoying.,NA,NA,NA
com.kevinholesh.Moment,C8rolC,NA,3,"Can’t use anymore after IOS update. Was really useful and would have rated higher but following the recent IOS update, which includes Apple’s own screen time tool, it no longer works. The battery screen format has changed and the moment app doesn’t recognise it. Come on Moment, your last update was over a year ago and you would have known this IOS update was coming.",NA,NA,NA
com.kevinholesh.Moment,Brett booker,NA,3,iOS 12 app usage. Since updating to ios12 the app usage update doesn’t work.,NA,NA,NA
com.kevinholesh.Moment,Jimboroad,NA,3,"Nice idea, but.... It doesn’t seem accurate. For example, yesterday I spent over an hour playing a game on my phone, but the app only showed 15 minutes, even though the battery usage page showed I had been on it over an hour..What’s the point if it doesn’t work properly?!",NA,NA,NA
com.kevinholesh.Moment,Brette1979,NA,2,"Not accurate.. Not working for me at all. Clocks me using satnav on phone, and seems to log every time I receive a notification etc. The way it’s being tracked have me clocking up a minute use for even picking my phone out of my pocket without looking at it. Got a shocking amount of time clocked, but tracking my actual shows that it would normally clock a lot more. Also had to turn off the notifications, as they kept on really distracting when using the phone for sat nav.",NA,NA,NA
com.kevinholesh.Moment,fahad nari,NA,3,Good App but drains too much battery. It’s a good app to know what’s your daily phone usage but you need to buy the paid version to customise it. Having said that it drains the battery a lot on my iphone X.,NA,NA,NA
com.kevinholesh.Moment,Vicious Knid,NA,5,"Great app, accessibility tweaks needed.. It would be great if the app was more accessible, specifically for those who need larger text like me. Yes the app supports larger text, but nothing except the text changes size (as is what generally happens with such features, to be fair) so actually being able to read becomes extremely difficult when multiple lines of text merge into one another, or expand outside the parameters of a box and so are 70% completely missing. What’s more irritating though is that the app cannot read a screenshot of my battery when I have larger text enabled, so every time I go to take one I have to reduce the UI text size and then enlarge it again once I have taken it.",NA,NA,NA
com.kevinholesh.Moment,NikkiEonni,NA,4,"Great app but drain on battery. I’ve used the free version of Moment for over a year(?) now. The premise of the app is great and it works well enough but it wasn’t until I went a few days without it that I realised how much it was draining my battery! I won’t be using it for now since without I don’t need to constantly charge my phone which is more useful for me than knowing exactly how much time I spent using it (although I am keeping Moment and plan on purchasing premium in the near future!). I also often had (in my opinion) inaccurate times from using my phone after midnight but before bed (so I’d sometimes start my day having apparently already spent 2 hours on my phone), clashes between moment and my alarm (and me forgetting to turn moment back on after having used my alarm), and just general dissatisfaction at seeing my phone time for the day turn red, knowing that most of that was from reading ebooks or using language apps, which aren’t necessarily time-wasters in the same way as Twitter or Facebook! But using Moment has been really interesting and it’s the best app of this kind I’ve ever used! It was particularly interesting to see that on days where I was doing the same things (i.e. same work shifts or time spent at uni) that my screen time would be eerily similar, showing that my phone bingeing is far more routine than it should be!",NA,NA,NA
com.kevinholesh.Moment,johnny charlon,NA,2,Not very impressed. I ve just download this app and if I use it overnights it says I’ve been on it for like 13 hours . Needs to be improved,NA,NA,NA
com.kevinholesh.Moment,Eilidgog,NA,2,Ruins Maps and internet searches. Search results were in Polish instead of English. Made it difficult and slow to use google maps. So I turned it off,NA,NA,NA
com.kevinholesh.Moment,lucyward,NA,5,"Great way to reclaim precious time. Since my daughter was born I’ve found myself using my phone more and more - while breastfeeding, while stroking her to sleep, when play time got boring... I realised I was missing out on a lot of moments that, while sometimes boring at the time, I’d miss when they’re gone. Moment is helping me to put down my phone and be more present.",NA,NA,NA
com.kevinholesh.Moment,Goldiepop,NA,3,Good idea but not accurate. I like this app and it’s useful but it’s not accurate - it was saying I used a particular app everyday which I only use very occasionally eg two days last week. The monitoring needs to be fixed before it’s helpful.,NA,NA,NA
com.kevinholesh.Moment,Flutterwimble,NA,2,"Doesn’t work if you use a sleep monitoring app. Moment doesn’t work very well. It analyses the time spent on apps based on the a daily screenshot from battery use, so it can’t take into account what you do when your phone is plugged in. If you use a sleep analysis app with the phone plugged in it can’t discount that, so it immediately thinks you’ve spent 8 hours on your phone when you wake.",NA,NA,NA
com.kevinholesh.Moment,ting 😁,NA,4,"Alright. I strongly advise it to people who know that they spend to much time on their phones. It is a but irritating that notifications keep coming in to say ‘moment has paused, please open the app to resume’",NA,NA,NA
com.kevinholesh.Moment,Allpowers,NA,5,"J. Nice app, really helps reduce your time on the phone and makes you reflect",NA,NA,NA
com.kevinholesh.Moment,computergamegeek,NA,5,Excellent. Brilliant app helped me cut down on my screen usage by of 60%,NA,NA,NA
com.kevinholesh.Moment,make time to design,NA,4,"Scary record of what you probably fear.. Certainly helped quantity exactly how much time was being sucked away from me. Included all my Google Maps time which I couldn't seem to discount from the total. Unsure what Moment Premium gets you, maybe just supporting the development?",NA,NA,NA
com.kevinholesh.Moment,schlott2001,NA,4,Good. It’s great just for letting you know how much time you spend on your phone ( or how much your phone is ON),NA,NA,NA
com.kevinholesh.Moment,TranmereMark,NA,4,Marvellous Moment. Offers great insight of how much we use our phone and how to control to sensible levels. Good data graphics provide tools to do this. I recommend trying this think you will use this app all the time.,NA,NA,NA
com.kevinholesh.Moment,SugaFan9,NA,4,"Doesn’t really help me. Monitors screen time, sleep and pick ups really well and creates a shocking statistic.But unless you’re totally keen to reduce screen time, the constant reminders are a serious irritation.Eg, I listen to music in my car with the screen on and the reminders seriously interfere. Also with google maps navigation in the car, the app makes no distinction between the harmful screen time (social media at 11pm) and the harmless one.",NA,NA,NA
com.kevinholesh.Moment,FashionQxeen,NA,3,Force quits. When I found this I thought great but it isn’t accurate. So you really need to fix this problem because then it won’t be accurate.,NA,NA,NA
com.kevinholesh.Moment,mrs- love,NA,5,Love it. Helps me to be mindful of what a ridiculous amount of time I spend on my phone . Brilliant app 👏👏👏,NA,NA,NA
com.kevinholesh.Moment,I_\,NA,5,Great app!. Shows how long you really spend on your phone,NA,NA,NA
com.kevinholesh.Moment,Chooqueen,NA,3,"Great idea in principle. Trouble is the app can’t distinguish between apps running in the background such as the radio/Spotify/my alarm and the ones I’m actively interacting with and that makes the time used calculations totally uselessWhat it has done, however, is made me a bit more conscious of picking up my phone and, I guess, that can only be a good thing",NA,NA,NA
com.kevinholesh.Moment,Nagort,NA,2,"Good idea, poor execution. App is addressing important need, thus the hype... Works OK for individual devices, but do not create the family. I have bought a family subscription, but after I have upgraded my phone my Moments account is no more associated with a family I have created and there is no way for me to join (I need an invite from myself)). And “restore purchases” option does not help (you have no premium purchase to restore)... app creator is very open that there is no tech support, so think twice before paying money for any additional functionality.",NA,NA,NA
com.kevinholesh.Moment,Wkskcoapwnskcdkaziaf,NA,4,"Good! But,. It’s a great app, but the only thing is that it doesn’t detect my weekly battery summary after about a week",NA,NA,NA
com.kevinholesh.Moment,Lottie the badger,NA,1,Bad app. This app requires you to give it permission to always track which is very wierd and the app store it says 4 but in the real app it says13 or it will delete your data.,NA,NA,NA
com.kevinholesh.Moment,lennon908,NA,1,Could be great. Unfortunately not at all accurate & because of this it’s pointless. Maybe I’ll come back later & hopefully it will all be sorted.,NA,NA,NA
com.kevinholesh.Moment,Hmwow,NA,5,Brilliant and enlightening!. Downloading moment is one of the best things I’ve done for my mental state and for my relationships. Thank you Moment!!,NA,NA,NA
com.kevinholesh.Moment,Elmh0e,NA,3,"I love the concept..... It’s far to buggy for me, I deleted it a while ago hoping it would be better when I re installed it but it’s still doesn’t work right.",NA,NA,NA
com.kevinholesh.Moment,Whystans,NA,2,"Was great, not so much anymore. I’ve had this app for a few months now and when I first got it it worked brilliantly and kept track of my phone usage and sleep well. However recently, despite me keeping it permanently open in the background, it has stopped accurately tracking- and often doesn’t track it all, saying I haven’t been on my phone at all. Also if I go on my phone past midnight the sleep tracker gets completely messed up and will say I’ve slept for 21 hours or something stupid. Just a few issues here that could do with resolving as currently the app isn’t working for me :(",NA,NA,NA
com.kevinholesh.Moment,sftk19,NA,4,AMAZING APP BUT..... Great app to help me track and reduce my screen time. I purchased the premium version for extra facilities but you don’t have to.I wish you could set a goal. Like a limit but you can go over it but it records that you have. Because the screen time limit is like what I want but if you go over it sets of a alarm and your tablet/phone won’t stop. I just want a reminder but still is a brilliant app that is amazing even with the free version. HIGHLY RECOMMENDED 👍🏼👍🏼👍🏼👍🏼😀😀😀😀😀😀😀😀,NA,NA,NA
com.kevinholesh.Moment,MyPhcne,NA,2,"Good app. Good app, but it states a £3.99 for the full version. Not a bad price. But when I’m being charged £4.98, rather than the advertised £3.99, it’s nothing to break the bank but surely you should be charging the price advertised?",NA,NA,NA
com.kevinholesh.Moment,Mrcoxexcel,NA,4,"Excellent but .... Well it does use a bit of battery but that’s more than acceptable given that it’s helping me to use the phone less and so save my battery life ultimately! However, when I ask to go Premium it hangs so I cannot upgrade. Not a clever move.",NA,NA,NA
com.kevinholesh.Moment,ashhall99,NA,5,Brilliant.. But can’t waste time typing a review on here. There’s more to life than staring at a phone. This app reminds you.,NA,NA,NA
com.kevinholesh.Moment,verycurlyo,NA,5,"Amazing. This app is exactly what I wanted. It says how long you’ve been on your phone for each day/week/month etc.Really is an eye opener for someone like me who picks up their phone every 20 mins just to check Facebook/news/emails etc I spent 3 hours on my phone on the first day, now it’s closer to 1 hour! Runs in the background and uses hardly any battery!!",NA,NA,NA
com.kevinholesh.Moment,sorrel rose,NA,4,Great app even better with notifications. Amazing app really makes you realise how much you use your phone and helps you use it less only thing that could improve this app is if you could set a limit and get a notification when you reach that limit !!,NA,NA,NA
com.kevinholesh.Moment,Sarah_rubyred,NA,3,"Problems with screenshots. Great idea! Really looking forward to using this to help me reduce my phone time sensibly, however even though I’m sending screenshots of my 24hr usage, with clock face selected - the app keeps informing me that I have 7 days selected - a touch annoying and so it won’t have the correct data - I’d love advice on how to convince it!",NA,NA,NA
com.kevinholesh.Moment,Revival J,NA,1,"Wildly inaccurate. I left my phone at home on Sunday and literally did not touch it the whole day, yet according to the app I had used the phone for 3 and a half hours!!! Today I just picked up the phone to check the time. Checked my email then decided to look at Moment. Moment had already clocked my usage at 23 mins when I had only been on for 5 mins. The app also does not seem to recognise when the phone is left unlocked on the home screen unused. I accidentally left the phone on my desk on home screen for a few hours and Moment logged those minutes as screen time! No way I am going anywhere near the premium version as can’t trust this app at all.",NA,NA,NA
com.kevinholesh.Moment,RG.7,NA,2,"A great app that stopped working!. First of all, thank you for developing such a useful app!i just wanted to point out that it has stopped working on my device recently. I’m using an iPhone 6 Plus running the latest version of the iOS (11.2.5). The app launches, displays the “tracking resumed” message and then simply crashes.I hope that this issue could be resolved soon! (I had to give the app a 2 stars rating)Thanks!",NA,NA,NA
com.kevinholesh.Moment,Nick Wright 12,NA,2,Premium features don’t work. Good idea. But the app exclusion feature doesn’t work. Says you can take stuff like podcasts off the overall total of screen time. Then adds it anyway. Not great.,NA,NA,NA
com.kevinholesh.Moment,SeyedM,NA,1,"Annoying notifications. Stop sending me notifications to bring me back to my phone! The only reason I have notifications turned on with this app is so it can tell me if I accidentally close the app. But unfortunately every now and then they send me a notification to look at the app to check my stats or buy their premium version. This is counter intuitive as most people using this app want to reduce the use of their phone, but instead you send them pointless notifications for them to look at the app.",NA,NA,NA
com.kevinholesh.Moment,Rob Wheatley,NA,2,"Good idea, totally incorrect info. I’ve been using this for a while now, but all the numbers it creates aren’t internally consistentAt the top of a day, it tells me how long I have used my phone for and below that, all the “sessions” I had during the day. If I add up the minutes in the sessions that total is no where near the total shown at the top of the day. Individual app usage totals are WAAAY off too (I mean hours). So, depending on what times you look at, you get wildly different total usage on any one day.",NA,NA,NA
com.kevinholesh.Moment,Rebecca19283,NA,1,"Not worth the money. I’m so disappointed in this app.I downloaded it and saw that my screen time was totally skewed by the sleep cycle app that I use every night.I purchased the premium version as it said you can exclude apps and I wanted to exclude the sleep cycle app.However after paying for the premium upgrade, there were only a small amount of apps that you can exclude and sleep cycle was not one of them!! How utterly useless.It is a good idea in theory but the app has not been created well enough to be worth you spending money or using the free version as it’s so restrictive. Don’t make the same mistake. Don’t waste your money.",NA,NA,NA
com.kevinholesh.Moment,HugoArtRay,NA,4,"Very helpful. Been using this app for ages and it’s definitely the best monitoring app usage application out there.Please, please can we get the fix in place for screenshot? The notification no longer takes you to the battery settings page but to the moment app settings page and this is small but very annoying issue!",NA,NA,NA
com.kevinholesh.Moment,David5554,NA,5,"Elegantly made and does what it says. Free version - there is an available in-app purchase that I have not tried. The app is elegantly designed with lots of features designed to enhance user experience while keeping it simple. For best results, the app requires you to take screenshots of your battery usage every week. Highly recommend if you’re interested in tracking your smartphone usage.",NA,NA,NA
com.kevinholesh.Moment,Sparkling Diamond,NA,3,"Good but bugs. I wanted specifically to look at my usage, the apps been great but it doesn’t seem to work properly when you exclude apps (I excluded Music, Kindle and one app my daughter uses). The hours calculation is way off sometimes, like it isn’t excluding the requested apps, very frustrating.",NA,NA,NA
com.kevinholesh.Moment,fayetuesday,NA,3,"Great idea. This is such a great idea for an app and definitely made me more conscious of when I was picking up my phone out of habit and didn’t need to. I was surprised at how little I used my phone, clocking in at around 1hr 10 but that included a 30 minute yoga video which I didn’t count. Having the app on made me want to leave the phone alone unless it was necessary. My only problems have been that after a few days it stopped asking for the screen grab, so i can’t see my most used apps any more. Also, although it logged the time I spent on yoga, my yoga app wasn’t listed in apps used. And finally, it would be nice if somewhere there was an explanation to what the premium features actually are, as when you click on them it just goes through to a page about how many people are benefitting from them.",NA,NA,NA
com.kevinholesh.Moment,Marvellous1810,NA,1,Doesn’t work. Doesn’t track time accurately,NA,NA,NA
com.kevinholesh.Moment,mYNewMacbook,NA,5,"Awesome app love it just 1 thing. This is not a criticism. The only thing that has stopped me using this app is that there is no Mac version. It’s awesome to know my screen time on my iPhone but for me personally I’d either prefer to know all of my screen time together on both my devices or just leave this as an ‘exact time each day unknown’ kind of thing. The ability to add our own manual screen time would be a nice addition too, eg ‘watched the TV’ for an hour’Just my two centsHas the potential to go far if the doors are opened to all platforms. would not pay a lot but I would pay £1 a month for that kind of feedback if it was universal across all devices.",NA,NA,NA
com.kevinholesh.Moment,Missy Cloud🤣,NA,5,Great. Amazing,NA,NA,NA
com.kevinholesh.Moment,Lolabx,NA,3,"Great app, possible bugs?. This seems like a really great app but I can’t get the app to grant permission to photos - the pop up option doesn’t work and there’s no option for photo access in the iPhone settings. I cannot get an analysis of previous use as a result so can’t use the app to its full capacity which is a little frustrating. Hope to see a reduction in screen time though so looking forward to progressing through this week!",NA,NA,NA
com.kevinholesh.Moment,spellfast,NA,5,Just what I need. Great app that makes it easy to see just how much you use your phone and tablet,NA,NA,NA
com.kevinholesh.Moment,A.Kip,NA,2,"Good, if you’re okay with having your location tracked constantly.... I downloaded this app to stop getting distracted from my work and to spend less time on my phone it works well for that but you have to allow it to always track your location (who knows what they do with all that location info?!) and you have to have the app open in the background all the time which uses so much battery",NA,NA,NA
com.kevinholesh.Moment,*+*+*+*+*,NA,1,Waste of time. I want to check my data on an adhoc basis to see how much my son is on the internet so I installed it on his iPhone and both iPads. I’ve checked my iPad and every entry through the Christmas period is 0 minutes because it did a ‘Force Shut’. I turned it back on again and it lasted a day! My son has already deleted it from his phone because he was fed up with receiving messages about buying/upgrading things. Not a help at all!,NA,NA,NA
com.kevinholesh.Moment,tomV78,NA,5,This app -_-. When you start this app you think nooooo When you get in it you think will this benefit me ? ( yes ),NA,NA,NA
